Exercise,Gender,Age,Height,Weight,Like_1,Hate_1
1,Female,46,172,54,참기름,콘플레이크
2,Female,39,182,94,수박,밤
2,Female,29,158,44,수박,베이컨
0,Male,21,188,43,우유,수박
2,Female,41,149,96,우유,밤
2,Female,28,170,49,우유,도토리 묵
2,Female,25,187,66,건오징어채,오이
2,Male,26,159,60,물오징어,쌀밥
2,Female,28,165,66,땅콩,딸기
2,Female,30,187,83,딸기,배
1,Male,34,181,91,참기름,동태
1,Female,55,146,95,시금치,딸기
0,Female,49,174,87,우유,우유
1,Female,45,157,76,단호박,우유
1,Female,56,141,91,오렌지,마른국수
2,Male,45,149,90,단감,우유
0,Female,31,185,50,당근,키위
0,Male,52,166,71,우유,단감
2,Male,29,140,62,애호박,가래떡
0,Female,38,155,88,표고버섯,우유
0,Male,57,186,62,우유,우유
2,Male,31,155,71,수박,우유
2,Male,25,155,69,사과,바나나
0,Male,55,162,45,토마토,참기름
0,Female,43,166,48,배,땅콩
0,Male,33,159,45,표고버섯,땅콩
1,Female,35,149,51,인절미,우유
0,Male,32,149,80,물오징어,우유
1,Female,53,161,52,땅콩,땅콩
1,Male,37,165,82,바나나,땅콩
0,Male,46,159,95,우유,딸기
0,Female,33,152,90,우유,땅콩
1,Female,46,172,76,우유,햄(로스)
0,Female,54,151,94,단호박,도라지
2,Male,29,158,82,감자,우유
2,Male,36,170,44,배,시금치
2,Female,31,149,59,찜갈비,크래커
0,Female,54,152,49,참기름,닭고기(닭다리)
2,Male,25,187,88,새우(중하),곶감
0,Male,41,178,44,표고버섯,도라지
2,Male,39,179,60,우유,가래떡
1,Female,45,156,83,낫또,시금치
1,Female,34,181,69,오렌지,우유
0,Female,29,165,95,토마토,삼겹살
0,Male,38,161,49,돼지고기,귤
2,Female,60,176,76,땅콩,유부
1,Male,56,177,53,마른국수,연근
0,Male,31,167,90,밤,식빵
0,Male,31,172,73,도라지,우유
1,Female,37,148,72,멸치,찜갈비
2,Female,29,140,40,곶감,땅콩
1,Male,34,186,43,우유,물오징어
0,Female,56,149,55,백미,키위
1,Female,26,186,87,연근,도토리 묵
0,Male,25,168,47,감자,단호박
0,Female,39,143,60,강냉이(옥수수),우유
1,Female,23,142,41,꽁치,우유
2,Female,28,153,60,참기름,배
2,Female,34,162,88,우유,참기름
2,Female,27,143,95,우유,단감
2,Male,23,174,45,우유,우유
0,Female,22,160,98,오이,우유
0,Male,46,146,57,오렌지,당근주스
2,Female,48,183,90,단감,우유
1,Female,35,172,54,돼지고기,땅콩
2,Female,39,182,94,땅콩,참기름
2,Female,29,159,44,애호박,오렌지
1,Male,21,189,44,표고버섯,땅콩
2,Female,31,149,81,우유,우유
1,Male,28,170,49,치즈,우유
2,Female,25,187,66,키위,식빵
1,Male,26,160,44,토마토,땅콩
2,Male,28,166,66,잡곡밥,참기름
2,Female,30,174,83,연근,땅콩
1,Male,34,181,91,크래커,우유
1,Female,45,146,96,쌀밥,도라지
0,Male,38,161,71,시금치,오이
0,Female,35,181,60,수박,단호박
0,Female,56,177,75,참기름,참기름
1,Male,46,149,90,참기름,닭고기(닭다리)
0,Female,20,172,95,우유,동태
0,Female,52,166,72,완두콩,치즈
2,Male,29,140,63,우유,참기름
0,Male,49,154,43,우유,식빵
0,Male,56,149,77,도토리 묵,마른국수
0,Female,41,168,87,당근,고구마
0,Female,25,168,85,쇠고기,애호박
1,Male,54,175,60,멸치,사과
0,Female,53,179,63,낫또,귤
0,Female,43,171,61,우유,바나나
1,Female,34,162,50,우유,단호박
1,Female,42,162,95,땅콩,고구마
2,Female,23,174,68,곶감,바나나
2,Female,58,141,53,검정콩,수박
1,Female,56,159,94,햄(로스),베이컨
1,Female,43,164,90,도토리 묵,바나나
2,Male,46,185,91,크래커,땅콩
1,Male,23,163,93,우유,우유
2,Male,39,171,81,애호박,잡곡밥
2,Female,46,183,43,낫또,우유
2,Female,41,149,74,참기름,당근
1,Female,54,151,64,베이컨,배
0,Male,36,149,43,우유,햄(로스)
1,Male,52,141,59,우유,우유
2,Male,39,179,45,도토리 묵,연근
0,Male,46,156,83,땅콩,우유
1,Female,34,181,54,비엔나소시지,크래커
2,Female,30,165,96,멸치,참기름
0,Male,38,161,49,참기름,어묵(튀긴 것)
2,Male,50,163,60,귤,참기름
0,Male,57,178,54,당근주스,오렌지
0,Male,20,167,90,연근,우유
0,Male,20,172,73,키위,애호박
1,Female,26,148,56,땅콩,참기름
2,Female,29,140,41,굴,바나나
1,Female,34,186,43,갈치,땅콩
0,Female,56,149,55,당근주스,가자미
1,Female,26,186,87,우유,느타리 버섯
0,Male,25,168,47,시금치,우유
2,Male,39,144,60,오이,감자
1,Female,23,179,41,땅콩,마른국수
2,Female,58,140,61,단감,미숫가루
1,Female,34,162,88,오렌지,참기름
2,Female,57,180,95,우유,치즈
0,Female,34,187,46,식빵,미숫가루
0,Female,32,173,54,우유,감자
1,Male,56,159,72,표고버섯,우유
2,Female,58,183,90,치즈,미숫가루
2,Female,46,185,53,참기름,토마토
2,Male,50,182,94,토마토,사과
0,Male,39,171,75,우유,양념갈비
0,Male,21,151,43,우유,수박
2,Male,41,149,96,우유,우유
2,Female,39,183,64,연근,우유
0,Female,36,150,65,키위,애호박
2,Male,26,159,59,멸치,수박
0,Female,49,142,98,오이,오렌지
0,Female,41,187,98,우유,바나나
2,Male,45,180,47,당근,쇠고기
2,Male,55,159,51,단호박,우유
1,Female,48,174,86,우유,우유
1,Female,45,157,91,새우(중하),우유
1,Female,56,140,91,오렌지,백미
2,Male,56,148,45,딸기,땅콩
1,Male,31,185,50,콘플레이크,참기름
0,Male,21,179,71,우유,우유
2,Female,40,140,79,애호박,마른국수
0,Female,49,154,43,오이,우유
0,Male,56,149,77,참기름,참기름
2,Female,41,168,87,토마토,참기름
0,Female,36,181,41,사과,귤
2,Female,24,188,60,우유,참기름
1,Female,23,179,63,우유,표고버섯
0,Female,43,172,61,표고버섯,애호박
1,Female,34,149,50,삶은 국수,우유
0,Female,42,162,95,수박,참기름
0,Male,34,174,84,땅콩,땅콩
1,Female,47,141,54,귤,땅콩
1,Female,56,159,94,우유,오렌지
1,Female,32,165,90,우유,느타리 버섯
2,Male,46,172,91,우유,잡곡밥
1,Male,34,177,49,새우(중하),연근
0,Male,39,171,97,귤,우유
2,Male,47,170,43,바나나,굴
2,Female,41,149,74,닭고기(닭다리),토마토
1,Female,54,152,64,참기름,낫또
0,Male,36,186,43,강냉이(옥수수),땅콩
2,Male,22,154,75,미숫가루,인절미
0,Female,49,142,60,느타리 버섯,우유
1,Female,56,169,98,배,감자
2,Female,45,180,69,참기름,당근
0,Male,29,177,95,땅콩,오렌지
2,Male,59,187,64,사과,땅콩
0,Female,30,188,91,갈치,사과
1,Male,56,140,53,우유,찜갈비
0,Male,30,180,45,우유,우유
1,Male,31,185,88,동태,우유
2,Male,36,147,71,토마토,오렌지
0,Male,50,153,56,땅콩,어묵(튀긴 것)
1,Male,33,148,59,땅콩,수박
0,Male,26,162,55,우유,참기름
2,Female,25,149,86,밤,우유
0,Male,35,168,62,우유,쌀밥
1,Female,49,169,75,우유,시금치
2,Female,34,141,56,귤,당근주스
2,Female,28,152,76,치즈,표고버섯
2,Female,44,162,87,당근주스,가자미
0,Female,27,143,50,도라지,참기름
0,Female,33,173,45,애호박,표고버섯
0,Female,32,160,98,잡곡밥,시금치
1,Male,56,159,72,우유,마른국수
2,Female,59,183,90,참기름,표고버섯
2,Female,46,172,54,사과,북어채
2,Female,39,182,94,멸치,돼지고기
0,Male,40,171,59,강냉이(옥수수),참기름
0,Male,21,151,43,미숫가루,물오징어
2,Male,41,149,96,백미,밤
2,Female,28,183,49,우유,표고버섯
0,Female,25,186,66,참기름,우유
0,Male,37,172,76,땅콩,새우(중하)
0,Female,38,142,98,우유,양념갈비
0,Female,30,187,98,밤,검정콩
1,Male,34,180,47,우유,참기름
1,Male,55,146,95,우유,삶은 국수
2,Female,59,187,42,감자,강냉이(옥수수)
1,Female,45,157,75,땅콩,완두콩
1,Female,56,140,91,삼겹살,당근주스
2,Male,45,148,89,베이컨,배
1,Female,31,185,50,당근,키위
0,Male,21,142,87,쌀밥,인절미
0,Female,50,153,94,우유,당근주스
0,Male,59,167,43,우유,완두콩
0,Female,26,162,93,오렌지,단감
0,Female,51,167,86,멸치,배
1,Male,46,181,40,뱀장어,갈치
2,Female,34,188,75,감자,단감
2,Male,23,141,78,백미,우유
1,Female,54,184,60,우유,우유
2,Male,45,162,65,도라지,콘플레이크
2,Male,23,188,66,물오징어,우유
1,Male,44,187,99,땅콩,귤
2,Male,58,154,53,갈치,수박
0,Female,26,172,49,강냉이(옥수수),양념갈비
1,Male,43,164,45,고구마,우유
0,Male,56,185,47,인절미,오이
1,Male,45,176,65,땅콩,우유
1,Female,50,184,53,꽁치,강냉이(옥수수)
0,Female,46,182,58,검정콩,땅콩
2,Female,51,162,73,참기름,건오징어채
1,Female,23,164,64,딸기,땅콩
1,Male,35,150,60,애호박,곶감
1,Male,52,154,76,우유,우유
2,Male,38,179,60,오렌지,당근주스
1,Female,56,156,83,땅콩,땅콩
1,Female,34,181,69,찜갈비,토마토
0,Male,29,178,95,동태,땅콩
2,Male,59,187,65,당근,꽁치
2,Female,60,175,75,우유,당근
1,Male,56,140,53,느타리 버섯,우유
0,Male,30,180,90,당근주스,시금치
0,Male,31,185,72,참기름,식빵
2,Male,47,161,87,참기름,참기름
0,Male,50,153,56,강냉이(옥수수),귤
1,Male,33,185,43,미숫가루,애호박
0,Female,26,149,55,느타리 버섯,쌀밥
1,Female,26,149,86,우유,표고버섯
0,Male,36,168,62,시금치,우유
1,Female,50,170,75,검정콩,쌀밥
1,Female,23,142,56,땅콩,딸기
2,Female,28,153,60,딸기,배
2,Female,45,162,87,우유,참기름
0,Female,27,143,51,우유,단감
0,Male,33,174,45,우유,우유
1,Female,43,172,53,오이,우유
0,Male,56,172,72,고구마,당근주스
0,Male,58,146,45,단감,우유
2,Female,56,185,69,쇠고기,땅콩
2,Male,49,145,49,땅콩,참기름
0,Male,50,184,75,오이,오렌지
1,Female,31,151,58,표고버섯,땅콩
2,Male,52,162,51,당근주스,연근
0,Female,38,183,64,가래떡,느타리 버섯
1,Male,46,162,97,우유,우유
0,Female,47,185,91,땅콩,단호박
0,Male,49,141,97,굴,참기름
0,Female,40,150,98,연근,땅콩
2,Female,44,143,46,크래커,키위
0,Male,35,172,66,쌀밥,도라지
2,Male,29,150,58,시금치,오이
2,Male,56,170,91,수박,시금치
1,Male,25,153,46,참기름,우유
0,Female,56,161,45,참기름,닭고기(닭다리)
1,Male,42,148,66,우유,동태
0,Male,21,179,87,감자,치즈
0,Female,39,153,78,식빵,우유
0,Male,49,167,43,잡곡밥,시금치
0,Female,26,149,77,양념갈비,치즈
0,Female,41,167,86,땅콩,삼겹살
1,Female,46,181,40,참기름,땅콩
2,Female,35,188,75,시금치,유부
1,Male,23,142,79,당근주스,고구마
1,Female,43,171,60,미숫가루,식빵
2,Female,45,162,66,우유,단호박
2,Female,53,175,51,우유,도토리 묵
0,Male,33,187,83,곶감,바나나
2,Female,58,141,53,땅콩,물오징어
1,Female,56,172,50,오이,참기름
1,Male,43,164,45,표고버섯,도토리 묵
0,Male,26,148,47,당근,우유
1,Male,34,176,65,수박,삶은 국수
0,Female,50,184,53,땅콩,오이
2,Female,46,183,59,땅콩,곶감
2,Female,41,162,74,배,땅콩
1,Female,23,164,64,베이컨,백미
1,Female,46,162,59,식빵,오이
1,Female,21,154,75,잡곡밥,삶은 국수
0,Female,49,141,75,양념갈비,우유
2,Female,56,168,98,바나나,곶감
2,Female,44,143,84,참기름,건오징어채
1,Male,40,177,50,참기름,배
2,Female,59,187,80,우유,땅콩
0,Male,30,188,91,미숫가루,우유
1,Female,26,140,68,우유,가래떡
1,Female,41,180,45,우유,우유
1,Female,41,184,87,키위,애호박
2,Male,58,174,43,키위,배
1,Male,50,166,71,오이,꽁치
2,Male,44,148,58,표고버섯,우유
1,Male,25,161,70,우유,단호박
2,Female,36,148,41,가래떡,우유
2,Female,46,144,78,우유,콘플레이크
1,Male,60,169,90,땅콩,단호박
2,Female,33,154,56,곶감,참치통조림
0,Female,38,165,75,베이컨,닭고기(닭다리)
2,Female,44,175,43,가래떡,키위
0,Female,37,156,50,삶은 국수,치즈
0,Female,33,187,61,식빵,미숫가루
0,Female,32,172,53,바나나,시금치
0,Male,56,158,71,참기름,딸기
0,Male,58,146,45,참기름,삼겹살
2,Male,56,148,84,단감,건오징어채
0,Male,60,158,65,감자,유부
0,Male,50,184,74,식빵,참기름
1,Female,31,151,58,잡곡밥,식빵
2,Male,40,161,95,도토리 묵,가래떡
2,Female,38,183,64,참기름,고구마
1,Male,46,162,97,참기름,땅콩
0,Female,47,185,75,시금치,북어채
0,Female,49,141,97,우유,삼겹살
0,Female,40,186,97,가래떡,도토리 묵
2,Female,44,143,46,우유,단호박
0,Male,24,172,66,우유,밤
2,Female,59,186,41,곶감,바나나
2,Male,55,156,90,땅콩,곶감
0,Female,25,140,90,닭고기(닭다리),베이컨
2,Male,56,161,44,삶은 국수,바나나
1,Male,41,147,65,당근,우유
1,Male,32,142,42,우유,우유
1,Female,49,165,93,애호박,마른국수
0,Male,59,166,58,오이,우유
1,Male,25,161,92,참기름,우유
1,Female,51,180,41,토마토,참기름
2,Male,46,143,55,사과,귤
2,Female,34,150,90,우유,참기름
2,Male,33,154,93,우유,땅콩
1,Female,53,183,75,표고버섯,애호박
2,Male,44,174,64,인절미,우유
2,Female,52,174,50,콘플레이크,느타리 버섯
1,Male,43,149,98,고등어,검정콩
0,Male,27,153,68,땅콩,땅콩
1,Female,25,171,48,우유,오렌지
2,Male,53,176,44,우유,느타리 버섯
2,Male,56,147,46,우유,잡곡밥
2,Female,44,189,64,단호박,도라지
1,Female,60,146,52,귤,우유
0,Female,56,145,57,바나나,햄(로스)
0,Male,51,161,88,삼겹살,토마토
1,Female,22,163,79,참기름,낫또
1,Female,46,162,59,물오징어,땅콩
1,Male,21,153,75,미숫가루,크래커
0,Female,49,141,59,느타리 버섯,우유
1,Female,55,168,98,두부,고등어
2,Female,44,143,68,오렌지,땅콩
0,Male,39,177,50,키위,닭고기(닭다리)
2,Female,59,186,80,콘플레이크,귤
0,Female,30,188,90,표고버섯,크래커
0,Female,25,140,68,백미,연근
1,Male,30,179,45,가래떡,식빵
1,Male,30,184,87,도라지,우유
2,Male,36,160,70,토마토,오렌지
1,Male,50,165,71,우유,땅콩
2,Male,44,148,58,우유,북어채
1,Male,25,161,70,백미,사과
2,Female,36,148,41,연근,도토리 묵
1,Male,35,180,61,완두콩,단호박
1,Female,60,169,90,바나나,우유
2,Female,33,141,55,고등어,참기름
0,Female,27,152,75,참기름,땅콩
2,Female,44,174,42,당근주스,가자미
1,Male,37,156,66,도라지,참기름
1,Female,44,149,60,애호박,표고버섯
1,Male,42,185,68,잡곡밥,애호박
1,Male,25,171,87,오렌지,참치통조림
0,Male,27,145,44,딸기,참기름
2,Male,56,147,68,뱀장어,참기름
0,Female,29,157,64,참기름,참기름
1,Male,49,183,90,애호박,오렌지
1,Female,30,163,57,오이,애호박
0,Male,51,161,50,느타리 버섯,연근
0,Female,49,145,79,단감,표고버섯
2,Male,56,175,96,참기름,우유
0,Female,47,184,90,땅콩,새우(중하)
1,Male,59,154,52,곶감,비엔나소시지
1,Female,51,149,53,삶은 국수,느타리 버섯
2,Male,55,142,61,인절미,우유
0,Male,24,171,65,콘플레이크,연근
2,Male,28,149,57,고등어,애호박
2,Male,55,169,46,수박,굴
1,Male,25,152,45,땅콩,참기름
0,Female,25,160,60,도라지,낫또
1,Male,40,147,64,우유,가자미
0,Male,32,142,86,쌀밥,인절미
0,Female,50,152,93,귤,우유
0,Male,59,166,58,바나나,단호박
0,Male,25,161,92,삼겹살,참치통조림
0,Female,51,180,41,참기름,닭고기(닭다리)
1,Male,46,144,55,당근,땅콩
2,Female,34,151,74,시금치,크래커
2,Male,33,141,78,느타리 버섯,미숫가루
1,Female,53,184,75,잡곡밥,감자
2,Male,44,161,65,참기름,당근
1,Female,52,174,50,땅콩,사과
1,Male,44,186,98,강냉이(옥수수),고등어
2,Male,57,153,68,표고버섯,멸치
1,Female,25,171,49,애호박,연근
2,Male,42,177,44,오이,고구마
2,Male,56,184,46,도라지,우유
2,Female,44,189,64,토마토,밤
1,Female,49,183,52,땅콩,검정콩
0,Female,57,182,58,땅콩,수박
2,Female,51,161,89,우유,참기름
2,Female,23,164,79,삶은 국수,우유
2,Female,56,162,74,우유,잡곡밥
2,Female,32,166,90,우유,우유
1,Female,59,154,74,고구마,당근주스
2,Female,25,181,53,땅콩,우유
2,Male,55,142,83,양념갈비,토마토
1,Male,39,140,49,건오징어채,참기름
0,Female,28,149,79,단호박,갈치
1,Male,40,151,46,우유,참기름
1,Female,25,152,67,당근주스,우유
1,Female,40,142,60,연근,애호박
2,Female,51,160,58,우유,강냉이(옥수수)
0,Female,57,173,42,북어채,표고버섯
1,Female,60,165,70,곶감,땅콩
2,Male,43,161,73,귤,땅콩
1,Male,36,174,69,느타리 버섯,쇠고기
0,Male,46,174,56,우유,느타리 버섯
2,Female,56,143,93,시금치,우유
1,Male,59,182,90,두부,완두콩
0,Male,44,153,71,땅콩,백미
0,Male,38,165,90,딸기,배
2,Female,55,175,43,배,참기름
1,Male,37,156,66,우유,단감
1,Female,44,186,60,우유,곶감
1,Male,42,172,52,오이,우유
1,Male,25,171,87,도토리 묵,당근주스
0,Male,28,145,44,참치통조림,미숫가루
0,Male,26,147,84,참기름,토마토
0,Male,60,157,64,토마토,단감
1,Male,50,184,74,우유,찜갈비
1,Female,31,164,58,우유,우유
2,Male,51,161,51,우유,우유
0,Female,38,145,63,뱀장어,우유
2,Male,46,162,96,키위,강냉이(옥수수)
0,Female,47,185,90,토마토,땅콩
1,Male,48,154,52,굴,참기름
1,Female,40,149,53,참기름,바나나
2,Male,44,143,61,도라지,쌀밥
0,Female,35,171,66,단호박,우유
0,Male,28,149,57,땅콩,우유
2,Male,55,169,90,물오징어,우유
1,Male,25,152,45,배,딸기
0,Female,55,161,44,딸기,땅콩
2,Male,52,160,81,크래커,참기름
1,Female,31,155,42,시금치,당근
1,Female,60,165,49,식빵,우유
1,Male,28,179,57,잡곡밥,시금치
1,Female,36,174,47,쇠고기,참기름
1,Female,20,179,41,키위,땅콩
2,Male,56,143,55,우유,곶감
0,Male,44,150,90,우유,참기름
0,Male,33,154,93,우유,표고버섯
2,Male,23,146,75,오이,애호박
2,Male,55,174,80,키위,우유
2,Male,22,187,65,토마토,표고버섯
1,Female,54,149,53,굴,갈치
0,Male,27,166,67,땅콩,물오징어
1,Female,36,184,64,오이,참기름
2,Male,53,176,60,표고버섯,백미
0,Female,25,147,61,우유,강냉이(옥수수)
2,Female,55,188,79,북어채,연근
2,Female,60,146,67,곶감,땅콩
1,Female,56,145,73,바나나,새우(중하)
0,Male,20,174,88,마른국수,키위
1,Male,33,176,78,도라지,검정콩
2,Female,45,161,73,식빵,오이
1,Female,21,166,90,잡곡밥,인절미
0,Female,48,141,74,표고버섯,우유
2,Female,25,168,97,배,완두콩
2,Male,55,156,99,참기름,멸치
2,Female,50,153,65,참기름,두부
0,Female,28,149,79,크래커,곶감
0,Male,29,187,90,오이,인절미
1,Female,25,152,67,도토리 묵,당근주스
1,Female,40,142,44,단감,완두콩
1,Female,51,160,43,쇠고기,우유
0,Female,57,173,42,토마토,오렌지
1,Female,60,165,71,땅콩,갈치
2,Male,43,147,57,표고버섯,토마토
